Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Time,Drop Date,Drop Time,Request hour,Time Slot,Availability
2128,Airport,,No Cars Available,2016-07-12 17:06:00,,2016-07-12,17:06:00,,,17,Evening,N
2140,City,,No Cars Available,2016-07-12 17:09:00,,2016-07-12,17:09:00,,,17,Evening,N
2142,Airport,,No Cars Available,2016-07-12 17:13:00,,2016-07-12,17:13:00,,,17,Evening,N
2133,Airport,,No Cars Available,2016-07-12 17:16:00,,2016-07-12,17:16:00,,,17,Evening,N
2138,Airport,,No Cars Available,2016-07-12 17:17:00,,2016-07-12,17:17:00,,,17,Evening,N
2139,City,,No Cars Available,2016-07-12 17:17:00,,2016-07-12,17:17:00,,,17,Evening,N
2141,Airport,,No Cars Available,2016-07-12 17:18:00,,2016-07-12,17:18:00,,,17,Evening,N
2149,Airport,,No Cars Available,2016-07-12 17:18:00,,2016-07-12,17:18:00,,,17,Evening,N
2145,Airport,,No Cars Available,2016-07-12 17:19:00,,2016-07-12,17:19:00,,,17,Evening,N
2153,City,,No Cars Available,2016-07-12 17:19:00,,2016-07-12,17:19:00,,,17,Evening,N
2144,Airport,,No Cars Available,2016-07-12 17:21:00,,2016-07-12,17:21:00,,,17,Evening,N
2137,Airport,,No Cars Available,2016-07-12 17:22:00,,2016-07-12,17:22:00,,,17,Evening,N
2151,Airport,,No Cars Available,2016-07-12 17:23:00,,2016-07-12,17:23:00,,,17,Evening,N
2155,Airport,,No Cars Available,2016-07-12 17:23:00,,2016-07-12,17:23:00,,,17,Evening,N
2159,Airport,,No Cars Available,2016-07-12 17:25:00,,2016-07-12,17:25:00,,,17,Evening,N
2154,Airport,,No Cars Available,2016-07-12 17:26:00,,2016-07-12,17:26:00,,,17,Evening,N
2158,Airport,,No Cars Available,2016-07-12 17:26:00,,2016-07-12,17:26:00,,,17,Evening,N
2156,Airport,,No Cars Available,2016-07-12 17:27:00,,2016-07-12,17:27:00,,,17,Evening,N
2164,Airport,,No Cars Available,2016-07-12 17:28:00,,2016-07-12,17:28:00,,,17,Evening,N
2161,Airport,,No Cars Available,2016-07-12 17:29:00,,2016-07-12,17:29:00,,,17,Evening,N
2157,Airport,,No Cars Available,2016-07-12 17:30:00,,2016-07-12,17:30:00,,,17,Evening,N
2170,Airport,,No Cars Available,2016-07-12 17:35:00,,2016-07-12,17:35:00,,,17,Evening,N
2175,Airport,,No Cars Available,2016-07-12 17:35:00,,2016-07-12,17:35:00,,,17,Evening,N
2174,Airport,,No Cars Available,2016-07-12 17:36:00,,2016-07-12,17:36:00,,,17,Evening,N
2176,Airport,,No Cars Available,2016-07-12 17:37:00,,2016-07-12,17:37:00,,,17,Evening,N
2171,Airport,,No Cars Available,2016-07-12 17:38:00,,2016-07-12,17:38:00,,,17,Evening,N
2178,Airport,,No Cars Available,2016-07-12 17:38:00,,2016-07-12,17:38:00,,,17,Evening,N
2183,Airport,,No Cars Available,2016-07-12 17:40:00,,2016-07-12,17:40:00,,,17,Evening,N
2172,City,,No Cars Available,2016-07-12 17:40:00,,2016-07-12,17:40:00,,,17,Evening,N
2177,City,,No Cars Available,2016-07-12 17:41:00,,2016-07-12,17:41:00,,,17,Evening,N
2184,Airport,,No Cars Available,2016-07-12 17:42:00,,2016-07-12,17:42:00,,,17,Evening,N
2186,City,,No Cars Available,2016-07-12 17:43:00,,2016-07-12,17:43:00,,,17,Evening,N
2189,Airport,,No Cars Available,2016-07-12 17:43:00,,2016-07-12,17:43:00,,,17,Evening,N
2185,Airport,,No Cars Available,2016-07-12 17:43:00,,2016-07-12,17:43:00,,,17,Evening,N
2188,Airport,,No Cars Available,2016-07-12 17:46:00,,2016-07-12,17:46:00,,,17,Evening,N
2196,Airport,,No Cars Available,2016-07-12 17:46:00,,2016-07-12,17:46:00,,,17,Evening,N
2190,Airport,,No Cars Available,2016-07-12 17:46:00,,2016-07-12,17:46:00,,,17,Evening,N
2191,Airport,,No Cars Available,2016-07-12 17:46:00,,2016-07-12,17:46:00,,,17,Evening,N
2193,Airport,,No Cars Available,2016-07-12 17:47:00,,2016-07-12,17:47:00,,,17,Evening,N
2199,Airport,,No Cars Available,2016-07-12 17:47:00,,2016-07-12,17:47:00,,,17,Evening,N
2194,Airport,,No Cars Available,2016-07-12 17:48:00,,2016-07-12,17:48:00,,,17,Evening,N
2201,Airport,,No Cars Available,2016-07-12 17:49:00,,2016-07-12,17:49:00,,,17,Evening,N
2204,Airport,,No Cars Available,2016-07-12 17:51:00,,2016-07-12,17:51:00,,,17,Evening,N
2198,Airport,,No Cars Available,2016-07-12 17:51:00,,2016-07-12,17:51:00,,,17,Evening,N
2202,Airport,,No Cars Available,2016-07-12 17:52:00,,2016-07-12,17:52:00,,,17,Evening,N
2205,Airport,,No Cars Available,2016-07-12 17:54:00,,2016-07-12,17:54:00,,,17,Evening,N
2212,Airport,,No Cars Available,2016-07-12 17:56:00,,2016-07-12,17:56:00,,,17,Evening,N
2213,Airport,,No Cars Available,2016-07-12 17:58:00,,2016-07-12,17:58:00,,,17,Evening,N
2215,Airport,,No Cars Available,2016-07-12 17:59:00,,2016-07-12,17:59:00,,,17,Evening,N
2219,Airport,,No Cars Available,2016-07-12 18:00:00,,2016-07-12,18:00:00,,,18,Evening,N
2214,Airport,,No Cars Available,2016-07-12 18:01:00,,2016-07-12,18:01:00,,,18,Evening,N
2216,Airport,,No Cars Available,2016-07-12 18:02:00,,2016-07-12,18:02:00,,,18,Evening,N
2217,City,,No Cars Available,2016-07-12 18:02:00,,2016-07-12,18:02:00,,,18,Evening,N
2210,Airport,,No Cars Available,2016-07-12 18:03:00,,2016-07-12,18:03:00,,,18,Evening,N
2218,Airport,,No Cars Available,2016-07-12 18:04:00,,2016-07-12,18:04:00,,,18,Evening,N
2228,Airport,,No Cars Available,2016-07-12 18:06:00,,2016-07-12,18:06:00,,,18,Evening,N
2229,Airport,,No Cars Available,2016-07-12 18:08:00,,2016-07-12,18:08:00,,,18,Evening,N
2226,Airport,,No Cars Available,2016-07-12 18:08:00,,2016-07-12,18:08:00,,,18,Evening,N
2224,Airport,,No Cars Available,2016-07-12 18:08:00,,2016-07-12,18:08:00,,,18,Evening,N
2221,Airport,,No Cars Available,2016-07-12 18:09:00,,2016-07-12,18:09:00,,,18,Evening,N
2230,Airport,,No Cars Available,2016-07-12 18:10:00,,2016-07-12,18:10:00,,,18,Evening,N
2225,Airport,,No Cars Available,2016-07-12 18:11:00,,2016-07-12,18:11:00,,,18,Evening,N
2231,Airport,,No Cars Available,2016-07-12 18:11:00,,2016-07-12,18:11:00,,,18,Evening,N
2220,Airport,,No Cars Available,2016-07-12 18:12:00,,2016-07-12,18:12:00,,,18,Evening,N
2232,Airport,,No Cars Available,2016-07-12 18:13:00,,2016-07-12,18:13:00,,,18,Evening,N
2239,Airport,,No Cars Available,2016-07-12 18:14:00,,2016-07-12,18:14:00,,,18,Evening,N
2233,Airport,,No Cars Available,2016-07-12 18:16:00,,2016-07-12,18:16:00,,,18,Evening,N
2243,Airport,,No Cars Available,2016-07-12 18:16:00,,2016-07-12,18:16:00,,,18,Evening,N
2241,Airport,,No Cars Available,2016-07-12 18:17:00,,2016-07-12,18:17:00,,,18,Evening,N
2238,Airport,,No Cars Available,2016-07-12 18:20:00,,2016-07-12,18:20:00,,,18,Evening,N
2242,Airport,,No Cars Available,2016-07-12 18:20:00,,2016-07-12,18:20:00,,,18,Evening,N
2255,Airport,,No Cars Available,2016-07-12 18:21:00,,2016-07-12,18:21:00,,,18,Evening,N
2244,Airport,,No Cars Available,2016-07-12 18:22:00,,2016-07-12,18:22:00,,,18,Evening,N
2247,Airport,,No Cars Available,2016-07-12 18:24:00,,2016-07-12,18:24:00,,,18,Evening,N
2245,Airport,,No Cars Available,2016-07-12 18:24:00,,2016-07-12,18:24:00,,,18,Evening,N
2258,Airport,,No Cars Available,2016-07-12 18:25:00,,2016-07-12,18:25:00,,,18,Evening,N
2260,Airport,,No Cars Available,2016-07-12 18:25:00,,2016-07-12,18:25:00,,,18,Evening,N
2254,Airport,,No Cars Available,2016-07-12 18:25:00,,2016-07-12,18:25:00,,,18,Evening,N
2250,Airport,,No Cars Available,2016-07-12 18:26:00,,2016-07-12,18:26:00,,,18,Evening,N
2263,Airport,,No Cars Available,2016-07-12 18:27:00,,2016-07-12,18:27:00,,,18,Evening,N
2261,Airport,,No Cars Available,2016-07-12 18:28:00,,2016-07-12,18:28:00,,,18,Evening,N
2246,Airport,,No Cars Available,2016-07-12 18:30:00,,2016-07-12,18:30:00,,,18,Evening,N
2257,Airport,,No Cars Available,2016-07-12 18:30:00,,2016-07-12,18:30:00,,,18,Evening,N
2271,City,,No Cars Available,2016-07-12 18:32:00,,2016-07-12,18:32:00,,,18,Evening,N
2265,Airport,,No Cars Available,2016-07-12 18:32:00,,2016-07-12,18:32:00,,,18,Evening,N
2264,Airport,,No Cars Available,2016-07-12 18:32:00,,2016-07-12,18:32:00,,,18,Evening,N
2251,Airport,,No Cars Available,2016-07-12 18:32:00,,2016-07-12,18:32:00,,,18,Evening,N
2269,Airport,,No Cars Available,2016-07-12 18:33:00,,2016-07-12,18:33:00,,,18,Evening,N
2278,Airport,,No Cars Available,2016-07-12 18:36:00,,2016-07-12,18:36:00,,,18,Evening,N
2273,Airport,,No Cars Available,2016-07-12 18:36:00,,2016-07-12,18:36:00,,,18,Evening,N
2281,Airport,,No Cars Available,2016-07-12 18:36:00,,2016-07-12,18:36:00,,,18,Evening,N
2272,Airport,,No Cars Available,2016-07-12 18:39:00,,2016-07-12,18:39:00,,,18,Evening,N
2280,Airport,,No Cars Available,2016-07-12 18:40:00,,2016-07-12,18:40:00,,,18,Evening,N
2287,Airport,,No Cars Available,2016-07-12 18:40:00,,2016-07-12,18:40:00,,,18,Evening,N
2284,Airport,,No Cars Available,2016-07-12 18:41:00,,2016-07-12,18:41:00,,,18,Evening,N
2286,Airport,,No Cars Available,2016-07-12 18:41:00,,2016-07-12,18:41:00,,,18,Evening,N
2283,Airport,,No Cars Available,2016-07-12 18:41:00,,2016-07-12,18:41:00,,,18,Evening,N
2289,Airport,,No Cars Available,2016-07-12 18:41:00,,2016-07-12,18:41:00,,,18,Evening,N
2288,Airport,,No Cars Available,2016-07-12 18:42:00,,2016-07-12,18:42:00,,,18,Evening,N
2291,Airport,,No Cars Available,2016-07-12 18:46:00,,2016-07-12,18:46:00,,,18,Evening,N
2302,Airport,,No Cars Available,2016-07-12 18:47:00,,2016-07-12,18:47:00,,,18,Evening,N
2290,Airport,,No Cars Available,2016-07-12 18:48:00,,2016-07-12,18:48:00,,,18,Evening,N
2296,Airport,,No Cars Available,2016-07-12 18:48:00,,2016-07-12,18:48:00,,,18,Evening,N
2299,Airport,,No Cars Available,2016-07-12 18:49:00,,2016-07-12,18:49:00,,,18,Evening,N
2301,Airport,,No Cars Available,2016-07-12 18:50:00,,2016-07-12,18:50:00,,,18,Evening,N
2293,Airport,,No Cars Available,2016-07-12 18:50:00,,2016-07-12,18:50:00,,,18,Evening,N
2298,Airport,,No Cars Available,2016-07-12 18:53:00,,2016-07-12,18:53:00,,,18,Evening,N
2303,Airport,,No Cars Available,2016-07-12 18:53:00,,2016-07-12,18:53:00,,,18,Evening,N
2300,Airport,,No Cars Available,2016-07-12 18:53:00,,2016-07-12,18:53:00,,,18,Evening,N
2297,Airport,,No Cars Available,2016-07-12 18:54:00,,2016-07-12,18:54:00,,,18,Evening,N
2315,Airport,,No Cars Available,2016-07-12 18:58:00,,2016-07-12,18:58:00,,,18,Evening,N
2312,Airport,,No Cars Available,2016-07-12 18:58:00,,2016-07-12,18:58:00,,,18,Evening,N
2309,Airport,,No Cars Available,2016-07-12 18:59:00,,2016-07-12,18:59:00,,,18,Evening,N
2304,Airport,,No Cars Available,2016-07-12 18:59:00,,2016-07-12,18:59:00,,,18,Evening,N
2314,Airport,,No Cars Available,2016-07-12 18:59:00,,2016-07-12,18:59:00,,,18,Evening,N
2308,Airport,,No Cars Available,2016-07-12 19:02:00,,2016-07-12,19:02:00,,,19,Evening,N
2317,Airport,,No Cars Available,2016-07-12 19:02:00,,2016-07-12,19:02:00,,,19,Evening,N
2313,Airport,,No Cars Available,2016-07-12 19:03:00,,2016-07-12,19:03:00,,,19,Evening,N
2306,City,,No Cars Available,2016-07-12 19:03:00,,2016-07-12,19:03:00,,,19,Evening,N
2316,Airport,,No Cars Available,2016-07-12 19:04:00,,2016-07-12,19:04:00,,,19,Evening,N
2321,Airport,,No Cars Available,2016-07-12 19:04:00,,2016-07-12,19:04:00,,,19,Evening,N
2318,Airport,,No Cars Available,2016-07-12 19:04:00,,2016-07-12,19:04:00,,,19,Evening,N
2319,Airport,,No Cars Available,2016-07-12 19:07:00,,2016-07-12,19:07:00,,,19,Evening,N
2320,Airport,,No Cars Available,2016-07-12 19:07:00,,2016-07-12,19:07:00,,,19,Evening,N
2324,Airport,,No Cars Available,2016-07-12 19:08:00,,2016-07-12,19:08:00,,,19,Evening,N
2322,Airport,,No Cars Available,2016-07-12 19:09:00,,2016-07-12,19:09:00,,,19,Evening,N
2329,Airport,,No Cars Available,2016-07-12 19:10:00,,2016-07-12,19:10:00,,,19,Evening,N
2325,Airport,,No Cars Available,2016-07-12 19:10:00,,2016-07-12,19:10:00,,,19,Evening,N
2344,Airport,,No Cars Available,2016-07-12 19:13:00,,2016-07-12,19:13:00,,,19,Evening,N
2334,Airport,,No Cars Available,2016-07-12 19:14:00,,2016-07-12,19:14:00,,,19,Evening,N
2330,Airport,,No Cars Available,2016-07-12 19:15:00,,2016-07-12,19:15:00,,,19,Evening,N
2337,Airport,,No Cars Available,2016-07-12 19:15:00,,2016-07-12,19:15:00,,,19,Evening,N
2326,Airport,,No Cars Available,2016-07-12 19:16:00,,2016-07-12,19:16:00,,,19,Evening,N
2341,Airport,,No Cars Available,2016-07-12 19:17:00,,2016-07-12,19:17:00,,,19,Evening,N
2332,City,,No Cars Available,2016-07-12 19:17:00,,2016-07-12,19:17:00,,,19,Evening,N
2338,Airport,,No Cars Available,2016-07-12 19:17:00,,2016-07-12,19:17:00,,,19,Evening,N
2333,Airport,,No Cars Available,2016-07-12 19:17:00,,2016-07-12,19:17:00,,,19,Evening,N
2336,Airport,,No Cars Available,2016-07-12 19:18:00,,2016-07-12,19:18:00,,,19,Evening,N
2342,Airport,,No Cars Available,2016-07-12 19:18:00,,2016-07-12,19:18:00,,,19,Evening,N
2343,Airport,,No Cars Available,2016-07-12 19:19:00,,2016-07-12,19:19:00,,,19,Evening,N
2351,City,,No Cars Available,2016-07-12 19:20:00,,2016-07-12,19:20:00,,,19,Evening,N
2345,Airport,,No Cars Available,2016-07-12 19:20:00,,2016-07-12,19:20:00,,,19,Evening,N
2350,City,,No Cars Available,2016-07-12 19:24:00,,2016-07-12,19:24:00,,,19,Evening,N
2352,Airport,,No Cars Available,2016-07-12 19:26:00,,2016-07-12,19:26:00,,,19,Evening,N
2361,Airport,,No Cars Available,2016-07-12 19:28:00,,2016-07-12,19:28:00,,,19,Evening,N
2364,Airport,,No Cars Available,2016-07-12 19:29:00,,2016-07-12,19:29:00,,,19,Evening,N
2355,Airport,,No Cars Available,2016-07-12 19:31:00,,2016-07-12,19:31:00,,,19,Evening,N
2357,Airport,,No Cars Available,2016-07-12 19:31:00,,2016-07-12,19:31:00,,,19,Evening,N
2366,Airport,,No Cars Available,2016-07-12 19:33:00,,2016-07-12,19:33:00,,,19,Evening,N
2367,Airport,,No Cars Available,2016-07-12 19:35:00,,2016-07-12,19:35:00,,,19,Evening,N
2358,Airport,,No Cars Available,2016-07-12 19:35:00,,2016-07-12,19:35:00,,,19,Evening,N
2362,Airport,,No Cars Available,2016-07-12 19:36:00,,2016-07-12,19:36:00,,,19,Evening,N
2371,Airport,,No Cars Available,2016-07-12 19:37:00,,2016-07-12,19:37:00,,,19,Evening,N
2369,City,,No Cars Available,2016-07-12 19:37:00,,2016-07-12,19:37:00,,,19,Evening,N
2380,Airport,,No Cars Available,2016-07-12 19:39:00,,2016-07-12,19:39:00,,,19,Evening,N
2377,Airport,,No Cars Available,2016-07-12 19:40:00,,2016-07-12,19:40:00,,,19,Evening,N
2384,Airport,,No Cars Available,2016-07-12 19:40:00,,2016-07-12,19:40:00,,,19,Evening,N
2374,Airport,,No Cars Available,2016-07-12 19:41:00,,2016-07-12,19:41:00,,,19,Evening,N
2379,Airport,,No Cars Available,2016-07-12 19:43:00,,2016-07-12,19:43:00,,,19,Evening,N
2376,City,,No Cars Available,2016-07-12 19:43:00,,2016-07-12,19:43:00,,,19,Evening,N
2378,Airport,,No Cars Available,2016-07-12 19:44:00,,2016-07-12,19:44:00,,,19,Evening,N
2388,Airport,,No Cars Available,2016-07-12 19:46:00,,2016-07-12,19:46:00,,,19,Evening,N
2383,Airport,,No Cars Available,2016-07-12 19:47:00,,2016-07-12,19:47:00,,,19,Evening,N
2385,Airport,,No Cars Available,2016-07-12 19:47:00,,2016-07-12,19:47:00,,,19,Evening,N
2391,Airport,,No Cars Available,2016-07-12 19:48:00,,2016-07-12,19:48:00,,,19,Evening,N
2386,Airport,,No Cars Available,2016-07-12 19:51:00,,2016-07-12,19:51:00,,,19,Evening,N
2394,Airport,,No Cars Available,2016-07-12 19:52:00,,2016-07-12,19:52:00,,,19,Evening,N
2402,Airport,,No Cars Available,2016-07-12 19:53:00,,2016-07-12,19:53:00,,,19,Evening,N
2390,Airport,,No Cars Available,2016-07-12 19:53:00,,2016-07-12,19:53:00,,,19,Evening,N
2401,Airport,,No Cars Available,2016-07-12 19:55:00,,2016-07-12,19:55:00,,,19,Evening,N
2400,Airport,,No Cars Available,2016-07-12 19:55:00,,2016-07-12,19:55:00,,,19,Evening,N
2403,Airport,,No Cars Available,2016-07-12 19:55:00,,2016-07-12,19:55:00,,,19,Evening,N
2414,Airport,,No Cars Available,2016-07-12 19:56:00,,2016-07-12,19:56:00,,,19,Evening,N
2393,Airport,,No Cars Available,2016-07-12 19:58:00,,2016-07-12,19:58:00,,,19,Evening,N
2398,Airport,,No Cars Available,2016-07-12 19:59:00,,2016-07-12,19:59:00,,,19,Evening,N
2408,Airport,,No Cars Available,2016-07-12 20:01:00,,2016-07-12,20:01:00,,,20,Evening,N
2415,Airport,,No Cars Available,2016-07-12 20:01:00,,2016-07-12,20:01:00,,,20,Evening,N
2421,Airport,,No Cars Available,2016-07-12 20:07:00,,2016-07-12,20:07:00,,,20,Evening,N
2419,Airport,,No Cars Available,2016-07-12 20:09:00,,2016-07-12,20:09:00,,,20,Evening,N
2409,Airport,,No Cars Available,2016-07-12 20:10:00,,2016-07-12,20:10:00,,,20,Evening,N
2428,Airport,,No Cars Available,2016-07-12 20:10:00,,2016-07-12,20:10:00,,,20,Evening,N
2426,Airport,,No Cars Available,2016-07-12 20:10:00,,2016-07-12,20:10:00,,,20,Evening,N
2422,Airport,,No Cars Available,2016-07-12 20:10:00,,2016-07-12,20:10:00,,,20,Evening,N
2427,Airport,,No Cars Available,2016-07-12 20:12:00,,2016-07-12,20:12:00,,,20,Evening,N
2425,Airport,,No Cars Available,2016-07-12 20:13:00,,2016-07-12,20:13:00,,,20,Evening,N
2429,Airport,,No Cars Available,2016-07-12 20:17:00,,2016-07-12,20:17:00,,,20,Evening,N
2431,Airport,,No Cars Available,2016-07-12 20:19:00,,2016-07-12,20:19:00,,,20,Evening,N
2439,Airport,,No Cars Available,2016-07-12 20:19:00,,2016-07-12,20:19:00,,,20,Evening,N
2433,Airport,,No Cars Available,2016-07-12 20:19:00,,2016-07-12,20:19:00,,,20,Evening,N
2450,Airport,,No Cars Available,2016-07-12 20:20:00,,2016-07-12,20:20:00,,,20,Evening,N
2440,Airport,,No Cars Available,2016-07-12 20:21:00,,2016-07-12,20:21:00,,,20,Evening,N
2442,Airport,,No Cars Available,2016-07-12 20:22:00,,2016-07-12,20:22:00,,,20,Evening,N
2443,Airport,,No Cars Available,2016-07-12 20:23:00,,2016-07-12,20:23:00,,,20,Evening,N
2446,Airport,,No Cars Available,2016-07-12 20:25:00,,2016-07-12,20:25:00,,,20,Evening,N
2455,Airport,,No Cars Available,2016-07-12 20:25:00,,2016-07-12,20:25:00,,,20,Evening,N
2453,Airport,,No Cars Available,2016-07-12 20:25:00,,2016-07-12,20:25:00,,,20,Evening,N
2452,Airport,,No Cars Available,2016-07-12 20:27:00,,2016-07-12,20:27:00,,,20,Evening,N
2454,Airport,,No Cars Available,2016-07-12 20:28:00,,2016-07-12,20:28:00,,,20,Evening,N
2451,Airport,,No Cars Available,2016-07-12 20:29:00,,2016-07-12,20:29:00,,,20,Evening,N
2438,Airport,,No Cars Available,2016-07-12 20:29:00,,2016-07-12,20:29:00,,,20,Evening,N
2462,Airport,,No Cars Available,2016-07-12 20:31:00,,2016-07-12,20:31:00,,,20,Evening,N
2468,Airport,,No Cars Available,2016-07-12 20:31:00,,2016-07-12,20:31:00,,,20,Evening,N
2456,Airport,,No Cars Available,2016-07-12 20:31:00,,2016-07-12,20:31:00,,,20,Evening,N
2471,Airport,,No Cars Available,2016-07-12 20:35:00,,2016-07-12,20:35:00,,,20,Evening,N
2464,Airport,,No Cars Available,2016-07-12 20:37:00,,2016-07-12,20:37:00,,,20,Evening,N
2477,Airport,,No Cars Available,2016-07-12 20:38:00,,2016-07-12,20:38:00,,,20,Evening,N
2472,Airport,,No Cars Available,2016-07-12 20:39:00,,2016-07-12,20:39:00,,,20,Evening,N
2470,Airport,,No Cars Available,2016-07-12 20:40:00,,2016-07-12,20:40:00,,,20,Evening,N
2476,Airport,,No Cars Available,2016-07-12 20:42:00,,2016-07-12,20:42:00,,,20,Evening,N
2475,Airport,,No Cars Available,2016-07-12 20:44:00,,2016-07-12,20:44:00,,,20,Evening,N
2478,Airport,,No Cars Available,2016-07-12 20:44:00,,2016-07-12,20:44:00,,,20,Evening,N
2493,Airport,,No Cars Available,2016-07-12 20:48:00,,2016-07-12,20:48:00,,,20,Evening,N
2488,Airport,,No Cars Available,2016-07-12 20:48:00,,2016-07-12,20:48:00,,,20,Evening,N
2495,Airport,,No Cars Available,2016-07-12 20:49:00,,2016-07-12,20:49:00,,,20,Evening,N
2485,Airport,,No Cars Available,2016-07-12 20:50:00,,2016-07-12,20:50:00,,,20,Evening,N
2489,Airport,,No Cars Available,2016-07-12 20:50:00,,2016-07-12,20:50:00,,,20,Evening,N
2479,Airport,,No Cars Available,2016-07-12 20:50:00,,2016-07-12,20:50:00,,,20,Evening,N
2487,Airport,,No Cars Available,2016-07-12 20:51:00,,2016-07-12,20:51:00,,,20,Evening,N
2492,Airport,,No Cars Available,2016-07-12 20:52:00,,2016-07-12,20:52:00,,,20,Evening,N
2500,Airport,,No Cars Available,2016-07-12 20:54:00,,2016-07-12,20:54:00,,,20,Evening,N
2504,Airport,,No Cars Available,2016-07-12 20:55:00,,2016-07-12,20:55:00,,,20,Evening,N
2503,Airport,,No Cars Available,2016-07-12 20:55:00,,2016-07-12,20:55:00,,,20,Evening,N
2490,Airport,,No Cars Available,2016-07-12 20:56:00,,2016-07-12,20:56:00,,,20,Evening,N
2502,Airport,,No Cars Available,2016-07-12 20:56:00,,2016-07-12,20:56:00,,,20,Evening,N
2494,Airport,,No Cars Available,2016-07-12 20:57:00,,2016-07-12,20:57:00,,,20,Evening,N
2501,Airport,,No Cars Available,2016-07-12 20:59:00,,2016-07-12,20:59:00,,,20,Evening,N
2498,Airport,,No Cars Available,2016-07-12 21:00:00,,2016-07-12,21:00:00,,,21,Night,N
2512,Airport,,No Cars Available,2016-07-12 21:03:00,,2016-07-12,21:03:00,,,21,Night,N
2514,Airport,,No Cars Available,2016-07-12 21:07:00,,2016-07-12,21:07:00,,,21,Night,N
2519,Airport,,No Cars Available,2016-07-12 21:07:00,,2016-07-12,21:07:00,,,21,Night,N
2513,Airport,,No Cars Available,2016-07-12 21:08:00,,2016-07-12,21:08:00,,,21,Night,N
2515,Airport,,No Cars Available,2016-07-12 21:08:00,,2016-07-12,21:08:00,,,21,Night,N
2522,City,,No Cars Available,2016-07-12 21:09:00,,2016-07-12,21:09:00,,,21,Night,N
2528,Airport,,No Cars Available,2016-07-12 21:11:00,,2016-07-12,21:11:00,,,21,Night,N
2523,Airport,,No Cars Available,2016-07-12 21:11:00,,2016-07-12,21:11:00,,,21,Night,N
2529,Airport,,No Cars Available,2016-07-12 21:12:00,,2016-07-12,21:12:00,,,21,Night,N
2521,Airport,,No Cars Available,2016-07-12 21:13:00,,2016-07-12,21:13:00,,,21,Night,N
2525,Airport,,No Cars Available,2016-07-12 21:15:00,,2016-07-12,21:15:00,,,21,Night,N
2541,Airport,,No Cars Available,2016-07-12 21:15:00,,2016-07-12,21:15:00,,,21,Night,N
2536,Airport,,No Cars Available,2016-07-12 21:15:00,,2016-07-12,21:15:00,,,21,Night,N
2546,Airport,,No Cars Available,2016-07-12 21:16:00,,2016-07-12,21:16:00,,,21,Night,N
2531,Airport,,No Cars Available,2016-07-12 21:16:00,,2016-07-12,21:16:00,,,21,Night,N
2542,Airport,,No Cars Available,2016-07-12 21:16:00,,2016-07-12,21:16:00,,,21,Night,N
2534,City,,No Cars Available,2016-07-12 21:18:00,,2016-07-12,21:18:00,,,21,Night,N
2539,Airport,,No Cars Available,2016-07-12 21:19:00,,2016-07-12,21:19:00,,,21,Night,N
2533,Airport,,No Cars Available,2016-07-12 21:19:00,,2016-07-12,21:19:00,,,21,Night,N
2558,Airport,,No Cars Available,2016-07-12 21:21:00,,2016-07-12,21:21:00,,,21,Night,N
2550,Airport,,No Cars Available,2016-07-12 21:21:00,,2016-07-12,21:21:00,,,21,Night,N
2547,Airport,,No Cars Available,2016-07-12 21:22:00,,2016-07-12,21:22:00,,,21,Night,N
2538,Airport,,No Cars Available,2016-07-12 21:22:00,,2016-07-12,21:22:00,,,21,Night,N
2557,Airport,,No Cars Available,2016-07-12 21:23:00,,2016-07-12,21:23:00,,,21,Night,N
2563,Airport,,No Cars Available,2016-07-12 21:24:00,,2016-07-12,21:24:00,,,21,Night,N
2548,Airport,,No Cars Available,2016-07-12 21:24:00,,2016-07-12,21:24:00,,,21,Night,N
2551,Airport,,No Cars Available,2016-07-12 21:26:00,,2016-07-12,21:26:00,,,21,Night,N
2555,Airport,,No Cars Available,2016-07-12 21:28:00,,2016-07-12,21:28:00,,,21,Night,N
2549,Airport,,No Cars Available,2016-07-12 21:28:00,,2016-07-12,21:28:00,,,21,Night,N
2554,Airport,,No Cars Available,2016-07-12 21:30:00,,2016-07-12,21:30:00,,,21,Night,N
2566,Airport,,No Cars Available,2016-07-12 21:31:00,,2016-07-12,21:31:00,,,21,Night,N
2562,Airport,,No Cars Available,2016-07-12 21:32:00,,2016-07-12,21:32:00,,,21,Night,N
2571,Airport,,No Cars Available,2016-07-12 21:32:00,,2016-07-12,21:32:00,,,21,Night,N
2565,Airport,,No Cars Available,2016-07-12 21:32:00,,2016-07-12,21:32:00,,,21,Night,N
2575,Airport,,No Cars Available,2016-07-12 21:33:00,,2016-07-12,21:33:00,,,21,Night,N
2568,Airport,,No Cars Available,2016-07-12 21:34:00,,2016-07-12,21:34:00,,,21,Night,N
2570,Airport,,No Cars Available,2016-07-12 21:34:00,,2016-07-12,21:34:00,,,21,Night,N
2564,Airport,,No Cars Available,2016-07-12 21:35:00,,2016-07-12,21:35:00,,,21,Night,N
2581,Airport,,No Cars Available,2016-07-12 21:35:00,,2016-07-12,21:35:00,,,21,Night,N
2576,Airport,,No Cars Available,2016-07-12 21:36:00,,2016-07-12,21:36:00,,,21,Night,N
2579,Airport,,No Cars Available,2016-07-12 21:38:00,,2016-07-12,21:38:00,,,21,Night,N
2574,Airport,,No Cars Available,2016-07-12 21:38:00,,2016-07-12,21:38:00,,,21,Night,N
